data_dem/train_01_01040_im.png,data_dem/train_01_01040_lb.png
data_dem/train_00_00336_im.png,data_dem/train_00_00336_lb.png
data_dem/train_01_00798_im.png,data_dem/train_01_00798_lb.png
data_dem/train_01_00308_im.png,data_dem/train_01_00308_lb.png
data_dem/train_00_00782_im.png,data_dem/train_00_00782_lb.png
data_dem/train_00_00600_im.png,data_dem/train_00_00600_lb.png
data_dem/train_00_00616_im.png,data_dem/train_00_00616_lb.png
data_dem/train_01_00673_im.png,data_dem/train_01_00673_lb.png
data_dem/train_00_00613_im.png,data_dem/train_00_00613_lb.png
data_dem/train_00_00277_im.png,data_dem/train_00_00277_lb.png
data_dem/train_01_00696_im.png,data_dem/train_01_00696_lb.png
data_dem/train_00_01124_im.png,data_dem/train_00_01124_lb.png
data_dem/train_00_00462_im.png,data_dem/train_00_00462_lb.png
data_dem/train_00_00060_im.png,data_dem/train_00_00060_lb.png
data_dem/train_00_00845_im.png,data_dem/train_00_00845_lb.png
data_dem/train_00_00440_im.png,data_dem/train_00_00440_lb.png
data_dem/train_00_01135_im.png,data_dem/train_00_01135_lb.png
data_dem/train_00_00174_im.png,data_dem/train_00_00174_lb.png
data_dem/train_00_00291_im.png,data_dem/train_00_00291_lb.png
data_dem/train_01_00119_im.png,data_dem/train_01_00119_lb.png
data_dem/train_01_00917_im.png,data_dem/train_01_00917_lb.png
data_dem/train_00_00171_im.png,data_dem/train_00_00171_lb.png
data_dem/train_01_00337_im.png,data_dem/train_01_00337_lb.png
data_dem/train_01_01076_im.png,data_dem/train_01_01076_lb.png
data_dem/train_00_00736_im.png,data_dem/train_00_00736_lb.png
data_dem/train_01_01015_im.png,data_dem/train_01_01015_lb.png
data_dem/train_01_00246_im.png,data_dem/train_01_00246_lb.png
data_dem/train_01_00576_im.png,data_dem/train_01_00576_lb.png
data_dem/train_01_00339_im.png,data_dem/train_01_00339_lb.png
data_dem/train_00_00319_im.png,data_dem/train_00_00319_lb.png
data_dem/train_00_00160_im.png,data_dem/train_00_00160_lb.png
data_dem/train_01_00950_im.png,data_dem/train_01_00950_lb.png
data_dem/train_00_00535_im.png,data_dem/train_00_00535_lb.png
data_dem/train_01_00022_im.png,data_dem/train_01_00022_lb.png
data_dem/train_00_01126_im.png,data_dem/train_00_01126_lb.png
data_dem/train_01_00007_im.png,data_dem/train_01_00007_lb.png
data_dem/train_01_00490_im.png,data_dem/train_01_00490_lb.png
data_dem/train_01_00000_im.png,data_dem/train_01_00000_lb.png
data_dem/train_01_01105_im.png,data_dem/train_01_01105_lb.png
data_dem/train_01_00559_im.png,data_dem/train_01_00559_lb.png
data_dem/train_01_01102_im.png,data_dem/train_01_01102_lb.png
data_dem/train_01_00411_im.png,data_dem/train_01_00411_lb.png
data_dem/train_01_00818_im.png,data_dem/train_01_00818_lb.png
data_dem/train_00_00415_im.png,data_dem/train_00_00415_lb.png
data_dem/train_01_00840_im.png,data_dem/train_01_00840_lb.png
data_dem/train_00_00718_im.png,data_dem/train_00_00718_lb.png
data_dem/train_01_01072_im.png,data_dem/train_01_01072_lb.png
data_dem/train_01_00203_im.png,data_dem/train_01_00203_lb.png
data_dem/train_01_00260_im.png,data_dem/train_01_00260_lb.png
data_dem/train_00_00035_im.png,data_dem/train_00_00035_lb.png
data_dem/train_00_00868_im.png,data_dem/train_00_00868_lb.png
data_dem/train_00_00872_im.png,data_dem/train_00_00872_lb.png
data_dem/train_00_01063_im.png,data_dem/train_00_01063_lb.png
data_dem/train_00_00030_im.png,data_dem/train_00_00030_lb.png
data_dem/train_00_01073_im.png,data_dem/train_00_01073_lb.png
data_dem/train_01_00398_im.png,data_dem/train_01_00398_lb.png
data_dem/train_00_00660_im.png,data_dem/train_00_00660_lb.png
data_dem/train_01_00681_im.png,data_dem/train_01_00681_lb.png
data_dem/train_01_00474_im.png,data_dem/train_01_00474_lb.png
data_dem/train_00_00079_im.png,data_dem/train_00_00079_lb.png
data_dem/train_01_00000_im.png,data_dem/train_01_00000_lb.png
data_dem/train_00_00213_im.png,data_dem/train_00_00213_lb.png
data_dem/train_00_00247_im.png,data_dem/train_00_00247_lb.png
data_dem/train_00_00197_im.png,data_dem/train_00_00197_lb.png
data_dem/train_00_00831_im.png,data_dem/train_00_00831_lb.png
data_dem/train_01_00934_im.png,data_dem/train_01_00934_lb.png
data_dem/train_01_00323_im.png,data_dem/train_01_00323_lb.png
data_dem/train_01_00632_im.png,data_dem/train_01_00632_lb.png
data_dem/train_01_00174_im.png,data_dem/train_01_00174_lb.png
data_dem/train_00_00129_im.png,data_dem/train_00_00129_lb.png
data_dem/train_01_00446_im.png,data_dem/train_01_00446_lb.png
data_dem/train_01_00663_im.png,data_dem/train_01_00663_lb.png
data_dem/train_00_00712_im.png,data_dem/train_00_00712_lb.png
data_dem/train_00_00312_im.png,data_dem/train_00_00312_lb.png
data_dem/train_00_00755_im.png,data_dem/train_00_00755_lb.png
data_dem/train_00_00098_im.png,data_dem/train_00_00098_lb.png
data_dem/train_01_00085_im.png,data_dem/train_01_00085_lb.png
data_dem/train_00_00123_im.png,data_dem/train_00_00123_lb.png
data_dem/train_00_00585_im.png,data_dem/train_00_00585_lb.png
data_dem/train_00_00748_im.png,data_dem/train_00_00748_lb.png
data_dem/train_01_01056_im.png,data_dem/train_01_01056_lb.png
data_dem/train_01_01098_im.png,data_dem/train_01_01098_lb.png
data_dem/train_01_00074_im.png,data_dem/train_01_00074_lb.png
data_dem/train_01_00085_im.png,data_dem/train_01_00085_lb.png
data_dem/train_01_00165_im.png,data_dem/train_01_00165_lb.png
data_dem/train_01_00133_im.png,data_dem/train_01_00133_lb.png
data_dem/train_00_00679_im.png,data_dem/train_00_00679_lb.png
data_dem/train_00_00867_im.png,data_dem/train_00_00867_lb.png
data_dem/train_01_00992_im.png,data_dem/train_01_00992_lb.png
data_dem/train_00_00215_im.png,data_dem/train_00_00215_lb.png
data_dem/train_01_00962_im.png,data_dem/train_01_00962_lb.png
data_dem/train_01_01081_im.png,data_dem/train_01_01081_lb.png
data_dem/train_00_01105_im.png,data_dem/train_00_01105_lb.png
data_dem/train_01_00248_im.png,data_dem/train_01_00248_lb.png
data_dem/train_01_00157_im.png,data_dem/train_01_00157_lb.png
data_dem/train_01_00495_im.png,data_dem/train_01_00495_lb.png
data_dem/train_01_00998_im.png,data_dem/train_01_00998_lb.png
data_dem/train_00_01063_im.png,data_dem/train_00_01063_lb.png
data_dem/train_00_00110_im.png,data_dem/train_00_00110_lb.png
data_dem/train_01_01043_im.png,data_dem/train_01_01043_lb.png
data_dem/train_00_00368_im.png,data_dem/train_00_00368_lb.png
data_dem/train_01_00199_im.png,data_dem/train_01_00199_lb.png
data_dem/train_00_00690_im.png,data_dem/train_00_00690_lb.png
data_dem/train_00_00082_im.png,data_dem/train_00_00082_lb.png
data_dem/train_00_01133_im.png,data_dem/train_00_01133_lb.png
data_dem/train_00_00461_im.png,data_dem/train_00_00461_lb.png
data_dem/train_01_01089_im.png,data_dem/train_01_01089_lb.png
data_dem/train_00_00419_im.png,data_dem/train_00_00419_lb.png
data_dem/train_01_01070_im.png,data_dem/train_01_01070_lb.png
data_dem/train_00_00504_im.png,data_dem/train_00_00504_lb.png
data_dem/train_00_00779_im.png,data_dem/train_00_00779_lb.png
data_dem/train_00_00545_im.png,data_dem/train_00_00545_lb.png
data_dem/train_01_00131_im.png,data_dem/train_01_00131_lb.png
data_dem/train_01_00866_im.png,data_dem/train_01_00866_lb.png
data_dem/train_01_00252_im.png,data_dem/train_01_00252_lb.png
data_dem/train_00_00021_im.png,data_dem/train_00_00021_lb.png
data_dem/train_01_00761_im.png,data_dem/train_01_00761_lb.png
data_dem/train_01_00267_im.png,data_dem/train_01_00267_lb.png
data_dem/train_01_00853_im.png,data_dem/train_01_00853_lb.png
data_dem/train_01_00165_im.png,data_dem/train_01_00165_lb.png
data_dem/train_00_00275_im.png,data_dem/train_00_00275_lb.png
data_dem/train_01_00114_im.png,data_dem/train_01_00114_lb.png
data_dem/train_00_00402_im.png,data_dem/train_00_00402_lb.png
data_dem/train_00_00923_im.png,data_dem/train_00_00923_lb.png
data_dem/train_00_00687_im.png,data_dem/train_00_00687_lb.png
data_dem/train_01_00645_im.png,data_dem/train_01_00645_lb.png
data_dem/train_01_00972_im.png,data_dem/train_01_00972_lb.png
data_dem/train_00_00287_im.png,data_dem/train_00_00287_lb.png
data_dem/train_01_00220_im.png,data_dem/train_01_00220_lb.png
data_dem/train_00_00499_im.png,data_dem/train_00_00499_lb.png
data_dem/train_01_00791_im.png,data_dem/train_01_00791_lb.png
data_dem/train_00_00190_im.png,data_dem/train_00_00190_lb.png
data_dem/train_00_00802_im.png,data_dem/train_00_00802_lb.png
data_dem/train_01_00457_im.png,data_dem/train_01_00457_lb.png
data_dem/train_00_00204_im.png,data_dem/train_00_00204_lb.png
data_dem/train_00_00576_im.png,data_dem/train_00_00576_lb.png
data_dem/train_01_00621_im.png,data_dem/train_01_00621_lb.png
data_dem/train_00_00171_im.png,data_dem/train_00_00171_lb.png
data_dem/train_00_00230_im.png,data_dem/train_00_00230_lb.png
data_dem/train_00_00495_im.png,data_dem/train_00_00495_lb.png
data_dem/train_01_00213_im.png,data_dem/train_01_00213_lb.png
data_dem/train_01_00348_im.png,data_dem/train_01_00348_lb.png
data_dem/train_00_01077_im.png,data_dem/train_00_01077_lb.png
data_dem/train_01_00857_im.png,data_dem/train_01_00857_lb.png
data_dem/train_00_01005_im.png,data_dem/train_00_01005_lb.png
data_dem/train_01_00942_im.png,data_dem/train_01_00942_lb.png
data_dem/train_01_00614_im.png,data_dem/train_01_00614_lb.png
data_dem/train_00_00332_im.png,data_dem/train_00_00332_lb.png
data_dem/train_01_00832_im.png,data_dem/train_01_00832_lb.png
data_dem/train_01_00688_im.png,data_dem/train_01_00688_lb.png
data_dem/train_00_00715_im.png,data_dem/train_00_00715_lb.png
data_dem/train_00_00644_im.png,data_dem/train_00_00644_lb.png
data_dem/train_01_00049_im.png,data_dem/train_01_00049_lb.png
data_dem/train_01_00908_im.png,data_dem/train_01_00908_lb.png
data_dem/train_01_01081_im.png,data_dem/train_01_01081_lb.png
data_dem/train_00_00467_im.png,data_dem/train_00_00467_lb.png
data_dem/train_01_00536_im.png,data_dem/train_01_00536_lb.png
data_dem/train_00_00893_im.png,data_dem/train_00_00893_lb.png
data_dem/train_01_00034_im.png,data_dem/train_01_00034_lb.png
data_dem/train_00_00610_im.png,data_dem/train_00_00610_lb.png
data_dem/train_01_01021_im.png,data_dem/train_01_01021_lb.png
data_dem/train_00_00961_im.png,data_dem/train_00_00961_lb.png
data_dem/train_00_00127_im.png,data_dem/train_00_00127_lb.png
data_dem/train_00_00631_im.png,data_dem/train_00_00631_lb.png
data_dem/train_01_00789_im.png,data_dem/train_01_00789_lb.png
data_dem/train_00_00668_im.png,data_dem/train_00_00668_lb.png
data_dem/train_00_00636_im.png,data_dem/train_00_00636_lb.png
data_dem/train_00_00538_im.png,data_dem/train_00_00538_lb.png
data_dem/train_01_00402_im.png,data_dem/train_01_00402_lb.png
data_dem/train_01_00926_im.png,data_dem/train_01_00926_lb.png
data_dem/train_00_00442_im.png,data_dem/train_00_00442_lb.png
data_dem/train_00_01134_im.png,data_dem/train_00_01134_lb.png
data_dem/train_00_00760_im.png,data_dem/train_00_00760_lb.png
data_dem/train_01_00692_im.png,data_dem/train_01_00692_lb.png
data_dem/train_01_00827_im.png,data_dem/train_01_00827_lb.png
data_dem/train_01_01046_im.png,data_dem/train_01_01046_lb.png
data_dem/train_00_00673_im.png,data_dem/train_00_00673_lb.png
data_dem/train_01_00295_im.png,data_dem/train_01_00295_lb.png
data_dem/train_00_01101_im.png,data_dem/train_00_01101_lb.png
data_dem/train_00_00564_im.png,data_dem/train_00_00564_lb.png
data_dem/train_01_00876_im.png,data_dem/train_01_00876_lb.png
data_dem/train_00_00565_im.png,data_dem/train_00_00565_lb.png
data_dem/train_00_00148_im.png,data_dem/train_00_00148_lb.png
data_dem/train_00_00890_im.png,data_dem/train_00_00890_lb.png
data_dem/train_01_00587_im.png,data_dem/train_01_00587_lb.png
data_dem/train_01_00120_im.png,data_dem/train_01_00120_lb.png
data_dem/train_00_01040_im.png,data_dem/train_00_01040_lb.png
data_dem/train_01_01057_im.png,data_dem/train_01_01057_lb.png
data_dem/train_00_00432_im.png,data_dem/train_00_00432_lb.png
data_dem/train_00_00812_im.png,data_dem/train_00_00812_lb.png
data_dem/train_01_00079_im.png,data_dem/train_01_00079_lb.png
data_dem/train_00_00686_im.png,data_dem/train_00_00686_lb.png
data_dem/train_01_00820_im.png,data_dem/train_01_00820_lb.png
data_dem/train_00_00279_im.png,data_dem/train_00_00279_lb.png
data_dem/train_00_00788_im.png,data_dem/train_00_00788_lb.png
data_dem/train_01_01025_im.png,data_dem/train_01_01025_lb.png
data_dem/train_01_00502_im.png,data_dem/train_01_00502_lb.png
data_dem/train_01_00947_im.png,data_dem/train_01_00947_lb.png
data_dem/train_00_01098_im.png,data_dem/train_00_01098_lb.png
data_dem/train_00_00650_im.png,data_dem/train_00_00650_lb.png
data_dem/train_00_00341_im.png,data_dem/train_00_00341_lb.png
data_dem/train_00_00276_im.png,data_dem/train_00_00276_lb.png
data_dem/train_00_00661_im.png,data_dem/train_00_00661_lb.png
data_dem/train_00_00050_im.png,data_dem/train_00_00050_lb.png
data_dem/train_01_00942_im.png,data_dem/train_01_00942_lb.png
data_dem/train_00_00158_im.png,data_dem/train_00_00158_lb.png
data_dem/train_00_00907_im.png,data_dem/train_00_00907_lb.png
data_dem/train_00_00364_im.png,data_dem/train_00_00364_lb.png
data_dem/train_01_00104_im.png,data_dem/train_01_00104_lb.png
data_dem/train_00_00852_im.png,data_dem/train_00_00852_lb.png
data_dem/train_00_00929_im.png,data_dem/train_00_00929_lb.png
data_dem/train_00_00269_im.png,data_dem/train_00_00269_lb.png
data_dem/train_00_00787_im.png,data_dem/train_00_00787_lb.png
data_dem/train_00_00927_im.png,data_dem/train_00_00927_lb.png
data_dem/train_00_00088_im.png,data_dem/train_00_00088_lb.png
data_dem/train_00_00076_im.png,data_dem/train_00_00076_lb.png
data_dem/train_00_00547_im.png,data_dem/train_00_00547_lb.png
data_dem/train_00_00672_im.png,data_dem/train_00_00672_lb.png
data_dem/train_00_00727_im.png,data_dem/train_00_00727_lb.png
data_dem/train_00_01033_im.png,data_dem/train_00_01033_lb.png
data_dem/train_00_01091_im.png,data_dem/train_00_01091_lb.png
data_dem/train_00_00270_im.png,data_dem/train_00_00270_lb.png
data_dem/train_00_00710_im.png,data_dem/train_00_00710_lb.png
data_dem/train_01_00756_im.png,data_dem/train_01_00756_lb.png
data_dem/train_00_00262_im.png,data_dem/train_00_00262_lb.png
data_dem/train_00_01104_im.png,data_dem/train_00_01104_lb.png
data_dem/train_00_00244_im.png,data_dem/train_00_00244_lb.png
data_dem/train_01_00623_im.png,data_dem/train_01_00623_lb.png
data_dem/train_00_00874_im.png,data_dem/train_00_00874_lb.png
data_dem/train_00_00363_im.png,data_dem/train_00_00363_lb.png
data_dem/train_01_00491_im.png,data_dem/train_01_00491_lb.png
data_dem/train_01_00583_im.png,data_dem/train_01_00583_lb.png
data_dem/train_00_00087_im.png,data_dem/train_00_00087_lb.png
data_dem/train_00_00163_im.png,data_dem/train_00_00163_lb.png
data_dem/train_00_00329_im.png,data_dem/train_00_00329_lb.png
data_dem/train_01_00443_im.png,data_dem/train_01_00443_lb.png
data_dem/train_01_00725_im.png,data_dem/train_01_00725_lb.png
data_dem/train_00_00059_im.png,data_dem/train_00_00059_lb.png
data_dem/train_00_00896_im.png,data_dem/train_00_00896_lb.png
data_dem/train_01_00148_im.png,data_dem/train_01_00148_lb.png
data_dem/train_01_00866_im.png,data_dem/train_01_00866_lb.png
data_dem/train_00_00151_im.png,data_dem/train_00_00151_lb.png
data_dem/train_01_00733_im.png,data_dem/train_01_00733_lb.png
data_dem/train_01_00230_im.png,data_dem/train_01_00230_lb.png
data_dem/train_01_00607_im.png,data_dem/train_01_00607_lb.png
data_dem/train_01_00437_im.png,data_dem/train_01_00437_lb.png
data_dem/train_00_00379_im.png,data_dem/train_00_00379_lb.png
data_dem/train_01_00892_im.png,data_dem/train_01_00892_lb.png
data_dem/train_01_00654_im.png,data_dem/train_01_00654_lb.png
data_dem/train_01_00403_im.png,data_dem/train_01_00403_lb.png
data_dem/train_01_00719_im.png,data_dem/train_01_00719_lb.png
data_dem/train_01_00840_im.png,data_dem/train_01_00840_lb.png
data_dem/train_01_00154_im.png,data_dem/train_01_00154_lb.png
data_dem/train_00_00217_im.png,data_dem/train_00_00217_lb.png
data_dem/train_01_00092_im.png,data_dem/train_01_00092_lb.png
data_dem/train_01_00205_im.png,data_dem/train_01_00205_lb.png
data_dem/train_00_00518_im.png,data_dem/train_00_00518_lb.png
data_dem/train_00_00688_im.png,data_dem/train_00_00688_lb.png
data_dem/train_01_00775_im.png,data_dem/train_01_00775_lb.png
data_dem/train_01_00056_im.png,data_dem/train_01_00056_lb.png
data_dem/train_01_00124_im.png,data_dem/train_01_00124_lb.png
data_dem/train_00_00723_im.png,data_dem/train_00_00723_lb.png
data_dem/train_01_01043_im.png,data_dem/train_01_01043_lb.png
data_dem/train_00_00264_im.png,data_dem/train_00_00264_lb.png
data_dem/train_01_00176_im.png,data_dem/train_01_00176_lb.png
data_dem/train_00_00807_im.png,data_dem/train_00_00807_lb.png
data_dem/train_00_00851_im.png,data_dem/train_00_00851_lb.png
data_dem/train_00_00150_im.png,data_dem/train_00_00150_lb.png
data_dem/train_01_01014_im.png,data_dem/train_01_01014_lb.png
data_dem/train_00_00171_im.png,data_dem/train_00_00171_lb.png
data_dem/train_00_00996_im.png,data_dem/train_00_00996_lb.png
data_dem/train_01_00275_im.png,data_dem/train_01_00275_lb.png
data_dem/train_01_00522_im.png,data_dem/train_01_00522_lb.png
data_dem/train_00_00629_im.png,data_dem/train_00_00629_lb.png
data_dem/train_01_00081_im.png,data_dem/train_01_00081_lb.png
data_dem/train_01_00311_im.png,data_dem/train_01_00311_lb.png
data_dem/train_01_00364_im.png,data_dem/train_01_00364_lb.png
data_dem/train_00_00664_im.png,data_dem/train_00_00664_lb.png
data_dem/train_01_00974_im.png,data_dem/train_01_00974_lb.png
data_dem/train_00_00556_im.png,data_dem/train_00_00556_lb.png
data_dem/train_00_01108_im.png,data_dem/train_00_01108_lb.png
data_dem/train_00_00497_im.png,data_dem/train_00_00497_lb.png
data_dem/train_00_00786_im.png,data_dem/train_00_00786_lb.png
data_dem/train_01_00647_im.png,data_dem/train_01_00647_lb.png
data_dem/train_01_00490_im.png,data_dem/train_01_00490_lb.png
data_dem/train_01_00757_im.png,data_dem/train_01_00757_lb.png
data_dem/train_00_00016_im.png,data_dem/train_00_00016_lb.png
data_dem/train_00_00005_im.png,data_dem/train_00_00005_lb.png
data_dem/train_00_00662_im.png,data_dem/train_00_00662_lb.png
data_dem/train_00_00553_im.png,data_dem/train_00_00553_lb.png
data_dem/train_01_00969_im.png,data_dem/train_01_00969_lb.png
data_dem/train_00_00881_im.png,data_dem/train_00_00881_lb.png
data_dem/train_00_01055_im.png,data_dem/train_00_01055_lb.png
data_dem/train_00_00024_im.png,data_dem/train_00_00024_lb.png
data_dem/train_00_00037_im.png,data_dem/train_00_00037_lb.png
data_dem/train_01_00891_im.png,data_dem/train_01_00891_lb.png
data_dem/train_00_00836_im.png,data_dem/train_00_00836_lb.png
data_dem/train_01_00841_im.png,data_dem/train_01_00841_lb.png
data_dem/train_01_00806_im.png,data_dem/train_01_00806_lb.png
data_dem/train_01_00394_im.png,data_dem/train_01_00394_lb.png
data_dem/train_01_00002_im.png,data_dem/train_01_00002_lb.png
data_dem/train_00_00674_im.png,data_dem/train_00_00674_lb.png
data_dem/train_01_00643_im.png,data_dem/train_01_00643_lb.png
data_dem/train_01_01091_im.png,data_dem/train_01_01091_lb.png
data_dem/train_01_00243_im.png,data_dem/train_01_00243_lb.png
data_dem/train_01_00604_im.png,data_dem/train_01_00604_lb.png
data_dem/train_00_00853_im.png,data_dem/train_00_00853_lb.png
data_dem/train_01_00846_im.png,data_dem/train_01_00846_lb.png
data_dem/train_00_00395_im.png,data_dem/train_00_00395_lb.png
data_dem/train_00_01051_im.png,data_dem/train_00_01051_lb.png
data_dem/train_00_00372_im.png,data_dem/train_00_00372_lb.png
data_dem/train_01_00139_im.png,data_dem/train_01_00139_lb.png
data_dem/train_00_00009_im.png,data_dem/train_00_00009_lb.png
data_dem/train_01_00083_im.png,data_dem/train_01_00083_lb.png
data_dem/train_00_00173_im.png,data_dem/train_00_00173_lb.png
data_dem/train_01_00988_im.png,data_dem/train_01_00988_lb.png
data_dem/train_00_00821_im.png,data_dem/train_00_00821_lb.png
data_dem/train_00_00060_im.png,data_dem/train_00_00060_lb.png
data_dem/train_00_01062_im.png,data_dem/train_00_01062_lb.png
data_dem/train_00_00610_im.png,data_dem/train_00_00610_lb.png
data_dem/train_00_00370_im.png,data_dem/train_00_00370_lb.png
data_dem/train_00_00146_im.png,data_dem/train_00_00146_lb.png
data_dem/train_01_01116_im.png,data_dem/train_01_01116_lb.png
data_dem/train_01_00435_im.png,data_dem/train_01_00435_lb.png
data_dem/train_00_01023_im.png,data_dem/train_00_01023_lb.png
data_dem/train_01_01134_im.png,data_dem/train_01_01134_lb.png
data_dem/train_01_00105_im.png,data_dem/train_01_00105_lb.png
data_dem/train_00_00497_im.png,data_dem/train_00_00497_lb.png
data_dem/train_00_00234_im.png,data_dem/train_00_00234_lb.png
data_dem/train_00_00790_im.png,data_dem/train_00_00790_lb.png
data_dem/train_00_00382_im.png,data_dem/train_00_00382_lb.png
data_dem/train_00_00148_im.png,data_dem/train_00_00148_lb.png
data_dem/train_01_00420_im.png,data_dem/train_01_00420_lb.png
data_dem/train_01_00276_im.png,data_dem/train_01_00276_lb.png
data_dem/train_01_00342_im.png,data_dem/train_01_00342_lb.png
data_dem/train_01_00823_im.png,data_dem/train_01_00823_lb.png
data_dem/train_00_00527_im.png,data_dem/train_00_00527_lb.png
data_dem/train_01_00244_im.png,data_dem/train_01_00244_lb.png
data_dem/train_01_00285_im.png,data_dem/train_01_00285_lb.png
data_dem/train_00_00095_im.png,data_dem/train_00_00095_lb.png
data_dem/train_01_00880_im.png,data_dem/train_01_00880_lb.png
data_dem/train_01_00920_im.png,data_dem/train_01_00920_lb.png
data_dem/train_00_00393_im.png,data_dem/train_00_00393_lb.png
data_dem/train_01_00690_im.png,data_dem/train_01_00690_lb.png
data_dem/train_01_00140_im.png,data_dem/train_01_00140_lb.png
data_dem/train_01_00581_im.png,data_dem/train_01_00581_lb.png
data_dem/train_00_00590_im.png,data_dem/train_00_00590_lb.png
data_dem/train_00_01064_im.png,data_dem/train_00_01064_lb.png
data_dem/train_00_00500_im.png,data_dem/train_00_00500_lb.png
data_dem/train_00_00441_im.png,data_dem/train_00_00441_lb.png
data_dem/train_01_00216_im.png,data_dem/train_01_00216_lb.png
data_dem/train_01_00075_im.png,data_dem/train_01_00075_lb.png
data_dem/train_00_00682_im.png,data_dem/train_00_00682_lb.png
data_dem/train_01_00123_im.png,data_dem/train_01_00123_lb.png
data_dem/train_00_00521_im.png,data_dem/train_00_00521_lb.png
data_dem/train_01_00085_im.png,data_dem/train_01_00085_lb.png
data_dem/train_01_00577_im.png,data_dem/train_01_00577_lb.png
data_dem/train_00_00443_im.png,data_dem/train_00_00443_lb.png
data_dem/train_01_00652_im.png,data_dem/train_01_00652_lb.png
data_dem/train_01_00754_im.png,data_dem/train_01_00754_lb.png
data_dem/train_01_00594_im.png,data_dem/train_01_00594_lb.png
data_dem/train_00_00976_im.png,data_dem/train_00_00976_lb.png
data_dem/train_00_01049_im.png,data_dem/train_00_01049_lb.png
